date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:17	274916/274916	---M--	200	added ('OK')	image/jpeg	etag:%22b9a67bdb66d63c4dcdaced25311f2617%22	https://r.mobirisesite.com/20700/assets/images/44-543x637.jpg?v=1GFHMn	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/images/44-543x6371765.jpg	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:17	82626/82626	---M--	200	added ('OK')	image/png	etag:%2288e4aa6e7cbaca2e5b88df3ecf4a1575%22	https://r.mobirisesite.com/20700/assets/images/ad2-409x499.png?v=1GFHMn	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/images/ad2-409x4991765.png	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:17	70646/70646	---M--	200	added ('OK')	image/png	etag:%224d3c81e73bda0611203890ae8dc764dd%22	https://r.mobirisesite.com/20700/assets/images/ad3-400x490.png?v=1GFHMn	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/images/ad3-400x4901765.png	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:18	10904/10904	---M--	200	added ('OK')	image/png	etag:%220659fb126d0f620f03de03a61dec91d6%22	https://r.mobirisesite.com/20700/assets/images/garantia-260x231.png?v=1GFHMn	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/images/garantia-260x2311765.png	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:19	95931/95931	---MCZ	200	added ('OK')	application/javascript	etag:W/%225790ead7ad3ba27397aedfa3d263b867%22	https://r.mobirisesite.com/20700/assets/web/assets/jquery/jquery.min.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/web/assets/jquery/jquery.min.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:19	18994/18994	---MCZ	200	added ('OK')	application/javascript	etag:W/%223621381129597bf34d48a9e2623e05c9%22	https://r.mobirisesite.com/20700/assets/popper/popper.min.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/popper/popper.min.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:19	23217/23217	---MCZ	200	added ('OK')	application/javascript	etag:W/%223e50b6f75ff4128f2478b1d44f80fdfb%22	https://r.mobirisesite.com/20700/assets/tether/tether.min.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/tether/tether.min.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:19	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214d449eb8876fa55e1ef3c2cc52b0c17%22	https://r.mobirisesite.com/20700/assets/bootstrap/js/bootstrap.min.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/bootstrap/js/bootstrap.min.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:19	21533/21533	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229600421c4ad5486d30e2e40876a6c49%22	https://r.mobirisesite.com/20700/assets/smoothscroll/smooth-scroll.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/smoothscroll/smooth-scroll.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:20	9972/9972	---MCZ	200	added ('OK')	application/javascript	etag:W/%229603e78696fa507591d740f9fa00fdfa%22	https://r.mobirisesite.com/20700/assets/parallax/jarallax.min.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/parallax/jarallax.min.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:20	28953/28953	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c54e75edf5cbaf412bc16ba4145f6032%22	https://r.mobirisesite.com/20700/assets/masonry/masonry.pkgd.min.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/masonry/masonry.pkgd.min.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:20	6949/6949	---MCZ	200	added ('OK')	application/javascript	etag:W/%22511ef2f6ee750edc32bb5c8d5d324e7e%22	https://r.mobirisesite.com/20700/assets/imagesloaded/imagesloaded.pkgd.min.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/imagesloaded/imagesloaded.pkgd.min.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:20	1285/1285	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fed35cb304b5dc95925bc861ec19edbd%22	https://r.mobirisesite.com/20700/assets/mbr-testimonials-slider/mbr-testimonials-slider.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/mbr-testimonials-slider/mbr-testimonials-slider.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:21	48484/48484	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a67d0863c6b49d381a5c0f11d29b18d%22	https://r.mobirisesite.com/20700/assets/vimeoplayer/jquery.mb.vimeo_player.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/vimeoplayer/jquery.mb.vimeo_player.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:21	6727/6727	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d806b7d2bc4cdfdf3e30b4080c1c3ebb%22	https://r.mobirisesite.com/20700/assets/bootstrapcarouselswipe/bootstrap-carousel-swipe.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/bootstrapcarouselswipe/bootstrap-carousel-swipe.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:21	40989/40989	---MCZ	200	added ('OK')	application/javascript	etag:W/%22338cf96b3cb175ae80fe4b0a1def1e06%22	https://r.mobirisesite.com/20700/assets/theme/js/script.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/theme/js/script.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:21	15696/15696	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c3f297a3f676ea26fd42e5d72543e4d%22	https://r.mobirisesite.com/20700/assets/gallery/player.min.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/gallery/player.min.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:22	9979/9979	---MCZ	200	added ('OK')	application/javascript	etag:W/%227996122177739f9d4f196194b508487f%22	https://r.mobirisesite.com/20700/assets/gallery/script.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/gallery/script.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:22	7953/7953	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e337670dc339ab2169eafb542bd78a88%22	https://r.mobirisesite.com/20700/assets/slidervideo/script.js	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/slidervideo/script.js	(from https://50docesqueemagrecem.mobirisesite.com/)
00:11:22	51628/51628	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22be722c92284e66e3fc27316b630aae99%22	https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.eot?spat4u	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons0e1c.eot	(from https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.css)
00:11:23	51464/51464	---MCZ	200	added ('OK')	font/ttf	etag:W/%22efe575ff53d0d0e86d5f5fc36f574e2b%22	https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.ttf?spat4u	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons0e1c.ttf	(from https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.css)
00:11:23	51540/51540	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22527def02d22e0e4c65242eee800cbaf7%22	https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.woff?spat4u	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons0e1c.woff	(from https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.css)
00:11:24	206219/206219	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22629e694a519d9cb80f7502d46bf62fdf%22	https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.svg?spat4u	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons0e1c.svg	(from https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.css)
00:11:24	27437/27437	---M--	200	added ('OK')	image/jpeg	etag:%2228d36f0aa8b4e9d13778e1c21c195013%22	https://r.mobirisesite.com/20700/assets/images/fundo-1-2000x1102.jpg?v=1GFHMn	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/images/fundo-1-2000x11021765.jpg	(from https://r.mobirisesite.com/20700/assets/mobirise/css/mbr-additional.css?v=1GFHMn)
00:11:24	43453/43453	---M--	200	added ('OK')	image/jpeg	etag:%2286a5ee86cdf4b19bef0de52c3c129874%22	https://r.mobirisesite.com/20700/assets/images/03.jpg?v=1GFHMn	C:/Meus%20Sites/meusite/r.mobirisesite.com/20700/assets/images/031765.jpg	(from https://r.mobirisesite.com/20700/assets/mobirise/css/mbr-additional.css?v=1GFHMn)
00:11:25	267/267	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2003:11:27%20GMT	https://r.mobirisesite.com/robots.txt		(from https://r.mobirisesite.com/20700/assets/web/assets/mobirise-icons/mobirise-icons.css)
